;0;0.169492;0.338983;0.508475;0.677966;0.847458;1.01695;1.18644;1.35593;1.52542;1.69492;1.86441;2.0339;2.20339;2.37288;2.54237;2.71186;2.88136;3.05085;3.22034;3.38983;3.55932;3.72881;3.89831;4.0678;4.23729;4.40678;4.57627;4.74576;4.91525;5.08475;5.25424;5.42373;5.59322;5.76271;5.9322;6.10169;6.27119;6.44068;6.61017;6.77966;6.94915;7.11864;7.28814;7.45763;7.62712;7.79661;7.9661;8.13559;8.30508;8.47458;8.64407;8.81356;8.98305;9.15254;9.32203;9.49153;9.66102;9.83051;10;
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.0289855;1;0.616506;0.852932;0.9436;0.978371;0.991705;0.996819;0.99878;0.999532;0.999821;0.999931;0.999974;0.99999;0.999996;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.057971;1;0.445615;0.721861;0.868203;0.939818;0.973224;0.988314;0.994975;0.997864;0.999101;0.999625;0.999844;0.999936;0.999974;0.999989;0.999996;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.0869565;1;0.356333;0.624179;0.795213;0.893907;0.947098;0.974396;0.9879;0.994392;0.997443;0.99885;0.999489;0.999775;0.999902;0.999957;0.999982;0.999992;0.999997;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.115942;1;0.302827;0.552626;0.731508;0.847254;0.916762;0.956204;0.977615;0.988834;0.994544;0.997381;0.998762;0.999422;0.999734;0.999879;0.999945;0.999975;0.999989;0.999995;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.144928;1;0.267178;0.499025;0.677748;0.803189;0.884958;0.935206;0.964643;0.981223;0.990259;0.995049;0.997529;0.998786;0.999412;0.999719;0.999867;0.999938;0.999971;0.999987;0.999994;0.999997;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.173913;1;0.241518;0.457606;0.632643;0.762976;0.853455;0.912712;0.949674;0.971802;0.984592;0.991766;0.995686;0.997779;0.998875;0.999438;0.999723;0.999865;0.999935;0.999969;0.999985;0.999993;0.999997;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.202899;1;0.221992;0.42463;0.594587;0.726828;0.823242;0.889711;0.933385;0.960915;0.977654;0.987518;0.993172;0.996335;0.998066;0.998995;0.999485;0.99974;0.99987;0.999936;0.999968;0.999985;0.999993;0.999996;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.231884;1;0.206514;0.397689;0.562161;0.694497;0.794789;0.866881;0.916346;0.948925;0.969621;0.982354;0.989968;0.994408;0.996938;0.998351;0.999125;0.999542;0.999763;0.999879;0.999939;0.999969;0.999985;0.999993;0.999996;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.26087;1;0.193865;0.375193;0.534227;0.665575;0.768258;0.844648;0.899003;0.936168;0.96069;0.97636;0.986091;0.991979;0.995458;0.997472;0.998615;0.999252;0.999601;0.99979;0.999891;0.999944;0.999971;0.999986;0.999993;0.999996;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.289855;1;0.18328;0.356069;0.509903;0.63963;0.743643;0.82326;0.881679;0.92293;0.951061;0.969648;0.981582;0.989047;0.993608;0.996333;0.99793;0.998849;0.999369;0.999658;0.999817;0.999903;0.999949;0.999974;0.999987;0.999993;0.999997;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.318841;1;0.174254;0.339562;0.488512;0.616261;0.720848;0.802844;0.864605;0.909443;0.940916;0.962333;0.976501;0.985632;0.991379;0.994917;0.997052;0.998316;0.999052;0.999473;0.999711;0.999843;0.999916;0.999955;0.999977;0.999988;0.999994;0.999997;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.347826;1;0.16644;0.325135;0.469531;0.595115;0.699741;0.783448;0.847931;0.895889;0.930414;0.954531;0.970915;0.981764;0.988778;0.993215;0.995965;0.997637;0.998636;0.999224;0.999564;0.999758;0.999867;0.999928;0.999961;0.999979;0.999989;0.999994;0.999997;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.376812;1;0.159589;0.312388;0.452553;0.575891;0.680176;0.765072;0.831754;0.882405;0.919691;0.946348;0.964897;0.977481;0.985819;0.991225;0.994659;0.9968;0.99811;0.998899;0.999367;0.999641;0.999798;0.999888;0.999939;0.999967;0.999982;0.99999;0.999995;0.999997;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.405797;1;0.153518;0.301021;0.437257;0.558334;0.662012;0.747686;0.816131;0.869091;0.908855;0.937881;0.958516;0.972826;0.982523;0.988953;0.993131;0.995795;0.997464;0.998491;0.999114;0.999487;0.999706;0.999833;0.999907;0.999948;0.999972;0.999985;0.999992;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.434783;1;0.148091;0.290803;0.423389;0.542231;0.645113;0.731247;0.801088;0.85602;0.897997;0.929213;0.951838;0.967845;0.978915;0.986409;0.991381;0.994618;0.996689;0.997991;0.998797;0.999289;0.999585;0.99976;0.999863;0.999923;0.999957;0.999976;0.999987;0.999993;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.463768;1;0.143201;0.281555;0.410744;0.5274;0.629358;0.7157;0.786634;0.843242;0.887186;0.920415;0.944924;0.962582;0.975023;0.983606;0.989412;0.993266;0.995779;0.997391;0.998409;0.999042;0.99943;0.999665;0.999805;0.999888;0.999936;0.999964;0.99998;0.999989;0.999994;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.492754;1;0.138765;0.273133;0.399155;0.513689;0.614635;0.700989;0.772763;0.83079;0.876476;0.911547;0.937829;0.957079;0.970875;0.980562;0.987231;0.991738;0.994731;0.996687;0.997944;0.99874;0.999237;0.999544;0.99973;0.999842;0.999908;0.999947;0.99997;0.999983;0.999991;0.999995;0.999997;0.999998;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.521739;1;0.134717;0.265422;0.388483;0.500968;0.600846;0.687058;0.759462;0.818684;0.865908;0.902659;0.9306;0.951377;0.966503;0.977294;0.984847;0.990038;0.993544;0.995874;0.997397;0.998379;0.999002;0.999393;0.999635;0.999783;0.999872;0.999925;0.999957;0.999975;0.999986;0.999992;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.550725;1;0.131003;0.258326;0.378616;0.489128;0.587903;0.673852;0.746712;0.806935;0.855514;0.893791;0.923279;0.945512;0.961932;0.973823;0.982272;0.98817;0.992217;0.994949;0.996765;0.997954;0.998721;0.99921;0.999517;0.999708;0.999826;0.999897;0.999939;0.999965;0.99998;0.999988;0.999993;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.57971;1;0.127581;0.251769;0.369459;0.478072;0.575729;0.66132;0.73449;0.795546;0.845315;0.884977;0.915903;0.939518;0.957191;0.970167;0.979519;0.986141;0.990752;0.993912;0.996044;0.997461;0.99839;0.998991;0.999375;0.999616;0.999767;0.99986;0.999917;0.999951;0.999971;0.999983;0.99999;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.608696;1;0.124413;0.245686;0.36093;0.467721;0.564254;0.649413;0.722771;0.784516;0.835328;0.876243;0.908501;0.933423;0.952306;0.966346;0.976599;0.983958;0.989153;0.992762;0.995232;0.996898;0.998006;0.998733;0.999203;0.999505;0.999695;0.999814;0.999888;0.999933;0.99996;0.999977;0.999986;0.999992;0.999995;0.999997;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.637681;1;0.12147;0.240022;0.352962;0.458004;0.553416;0.638087;0.711532;0.773839;0.825563;0.86761;0.9011;0.927256;0.947298;0.962378;0.973526;0.981628;0.987422;0.991501;0.994329;0.996262;0.997566;0.998432;0.999002;0.999371;0.999608;0.999758;0.999852;0.99991;0.999946;0.999968;0.999981;0.999989;0.999994;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.666667;1;0.118726;0.234732;0.345496;0.44886;0.543162;0.6273;0.700748;0.763507;0.816027;0.859094;0.893722;0.921038;0.942191;0.958282;0.970314;0.979162;0.985566;0.990129;0.993334;0.995552;0.997067;0.998088;0.998767;0.999213;0.999503;0.999689;0.999808;0.999882;0.999928;0.999957;0.999974;0.999985;0.999991;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.695652;1;0.11616;0.229777;0.338482;0.440236;0.533442;0.617015;0.690394;0.753511;0.806721;0.850709;0.886385;0.91479;0.937003;0.954074;0.966975;0.976568;0.983589;0.988651;0.992247;0.994767;0.996509;0.997696;0.998497;0.999029;0.999379;0.999607;0.999754;0.999847;0.999906;0.999943;0.999965;0.999979;0.999988;0.999993;0.999996;0.999997;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.724638;1;0.113753;0.225122;0.331876;0.432084;0.524213;0.607196;0.680447;0.74384;0.797647;0.842462;0.879104;0.90853;0.931752;0.949771;0.963523;0.973855;0.981498;0.987068;0.991071;0.993906;0.995889;0.997257;0.998189;0.998817;0.999235;0.99951;0.99969;0.999805;0.999879;0.999925;0.999954;0.999972;0.999983;0.99999;0.999994;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.753623;1;0.11149;0.220738;0.325641;0.424364;0.515437;0.597811;0.670885;0.734482;0.788804;0.834362;0.871892;0.902274;0.926455;0.945385;0.95997;0.971033;0.979299;0.985386;0.989805;0.99297;0.995207;0.996767;0.997843;0.998576;0.999069;0.999397;0.999614;0.999754;0.999845;0.999903;0.99994;0.999963;0.999978;0.999987;0.999992;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.782609;1;0.109357;0.216601;0.319743;0.41704;0.507078;0.588832;0.661687;0.725426;0.780189;0.826413;0.864758;0.896034;0.921125;0.940932;0.956327;0.968111;0.976999;0.983607;0.988453;0.991959;0.994462;0.996227;0.997457;0.998303;0.998879;0.999267;0.999525;0.999695;0.999806;0.999877;0.999923;0.999952;0.999971;0.999982;0.999989;0.999993;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.811594;1;0.107342;0.212687;0.314153;0.410079;0.499106;0.580231;0.652833;0.716659;0.771797;0.818617;0.857711;0.889821;0.915774;0.936424;0.952605;0.965098;0.974604;0.981737;0.987017;0.990873;0.993654;0.995635;0.997028;0.997997;0.998664;0.999117;0.999422;0.999625;0.999759;0.999846;0.999903;0.999939;0.999962;0.999977;0.999986;0.999991;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.84058;1;0.105434;0.208978;0.308845;0.403452;0.491492;0.571985;0.644304;0.70817;0.763624;0.810977;0.850757;0.883646;0.910414;0.931871;0.948815;0.962002;0.972122;0.97978;0.9855;0.989716;0.992784;0.99499;0.996557;0.997658;0.998422;0.998947;0.999304;0.999544;0.999704;0.999809;0.999878;0.999923;0.999952;0.99997;0.999981;0.999989;0.999993;0.999996;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.869565;1;0.103625;0.205456;0.303797;0.397134;0.48421;0.564069;0.636083;0.699948;0.755664;0.803492;0.843901;0.877516;0.905055;0.927284;0.944965;0.958832;0.969558;0.977742;0.983905;0.988487;0.991852;0.994293;0.996043;0.997284;0.998153;0.998756;0.99917;0.999451;0.99964;0.999766;0.999849;0.999904;0.999939;0.999962;0.999976;0.999985;0.999991;0.999994;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.898551;1;0.101905;0.202106;0.298987;0.391102;0.477238;0.556464;0.628152;0.691981;0.747913;0.796162;0.837147;0.871438;0.899706;0.922672;0.941066;0.955596;0.966918;0.975625;0.982235;0.98719;0.990859;0.993543;0.995485;0.996874;0.997856;0.998543;0.999019;0.999346;0.999567;0.999716;0.999815;0.999881;0.999924;0.999952;0.999969;0.999981;0.999988;0.999993;0.999996;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.927536;1;0.100269;0.198915;0.294399;0.385335;0.470554;0.54915;0.620497;0.684257;0.740363;0.788986;0.830498;0.865419;0.894373;0.918043;0.937125;0.952301;0.964211;0.973437;0.980494;0.985826;0.989806;0.992742;0.994883;0.996427;0.997529;0.998307;0.99885;0.999226;0.999484;0.999658;0.999776;0.999854;0.999906;0.99994;0.999962;0.999976;0.999985;0.999991;0.999994;0.999996;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.956522;1;0.0987083;0.19587;0.290014;0.379813;0.46414;0.54211;0.613103;0.676768;0.733009;0.781962;0.823954;0.859461;0.889064;0.913405;0.933149;0.948953;0.96144;0.971181;0.978685;0.984397;0.988694;0.991888;0.994236;0.995944;0.997172;0.998046;0.998662;0.999092;0.999389;0.999592;0.99973;0.999823;0.999885;0.999925;0.999952;0.999969;0.999981;0.999988;0.999992;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
0.985507;1;0.0972187;0.192961;0.28582;0.374521;0.457978;0.535328;0.605956;0.669501;0.725845;0.775088;0.817519;0.853571;0.883784;0.908765;0.929146;0.945561;0.958612;0.968862;0.976812;0.982907;0.987525;0.990983;0.993545;0.995423;0.996784;0.997761;0.998455;0.998943;0.999283;0.999517;0.999678;0.999787;0.99986;0.999909;0.999941;0.999962;0.999976;0.999985;0.99999;0.999994;0.999996;0.999998;0.999999;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1.01449;1;0.0957945;0.190177;0.281802;0.369444;0.452053;0.528789;0.599044;0.662449;0.718864;0.768361;0.811191;0.847749;0.878538;0.904128;0.925122;0.942128;0.955733;0.966484;0.974879;0.981357;0.9863;0.990028;0.992811;0.994864;0.996365;0.99745;0.998227;0.998777;0.999164;0.999433;0.999619;0.999746;0.999832;0.999889;0.999928;0.999953;0.99997;0.999981;0.999988;0.999992;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1.04348;1;0.0944311;0.187511;0.277948;0.364566;0.446349;0.522479;0.592355;0.655601;0.712061;0.761778;0.804971;0.842;0.873331;0.8995;0.921083;0.938663;0.952808;0.964053;0.972888;0.979751;0.985021;0.989024;0.992032;0.994268;0.995914;0.997113;0.997977;0.998595;0.999032;0.999339;0.999552;0.999699;0.999799;0.999867;0.999912;0.999943;0.999963;0.999976;0.999985;0.99999;0.999994;0.999996;0.999998;0.999999;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;0;
1.07246;1;0.0931243;0.184953;0.274248;0.359875;0.440853;0.516385;0.585877;0.64895;0.705429;0.755337;0.798859;0.836325;0.868165;0.894886;0.917034;0.935169;0.94984;0.961572;0.970844;0.97809;0.98369;0.987972;0.99121;0.993635;0.995431;0.996749;0.997707;0.998396;0.998887;0.999234;0.999477;0.999646;0.999762;0.999841;0.999895;0.999931;0.999955;0.999971;0.999981;0.999988;0.999992;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;0;
1.10145;1;0.0918703;0.182498;0.270691;0.35536;0.435554;0.510496;0.579601;0.642485;0.698963;0.749033;0.792854;0.830725;0.863045;0.89029;0.91298;0.931651;0.946837;0.959045;0.968749;0.976378;0.98231;0.986873;0.990346;0.992964;0.994916;0.996358;0.997413;0.998178;0.998727;0.999118;0.999393;0.999586;0.99972;0.999811;0.999874;0.999917;0.999945;0.999964;0.999977;0.999985;0.99999;0.999994;0.999996;0.999998;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;0;
1.13043;1;0.0906656;0.180137;0.267269;0.35101;0.43044;0.5048;0.573516;0.636201;0.692657;0.742863;0.786955;0.825201;0.857972;0.885715;0.908925;0.928115;0.943801;0.956477;0.966608;0.974617;0.980881;0.985728;0.989441;0.992256;0.994369;0.995941;0.997098;0.997942;0.998552;0.99899;0.999301;0.999519;0.999672;0.999778;0.999851;0.9999;0.999934;0.999957;0.999972;0.999982;0.999988;0.999992;0.999995;0.999997;0.999998;0.999999;0.999999;1;1;1;1;1;1;1;1;1;1;1;0;
